 850.000000 	   100.213 	    58.387  	  -0.00214 	  -0.00150 	   0.94400 	   0.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	   134.593 	    42.934  	  -0.07046 	   0.03416 	   0.00000 	   0.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	   172.469 	    30.538  	   0.03742 	  -0.01467 	   0.21800 	   0.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	   126.750 	    48.460  	   0.26211 	   0.02070 	   0.58020 	   0.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	   152.007 	    40.200  	   0.09201 	   0.20723 	   0.51820 	   4.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	   167.996 	    52.792  	  -0.00090 	   0.00089 	   0.96720 	   1.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	   141.197 	    33.355  	  -0.04406 	  -0.00922 	   0.00000 	   4.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	    75.202 	    34.106  	  -0.17044 	   0.01444 	   1.06400 	   0.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	    63.703 	    62.716  	   0.08372 	  -0.00473 	   1.09560 	   0.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	   127.821 	    26.963  	   0.18861 	  -0.16969 	   0.77420 	   6.00000	   0.16667	   1.33333	   1.33333	   0.00000
 850.000000 	   104.666 	    46.595  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.16667	   1.33333	   1.33333	   0.00000
 900.000000 	    98.745 	    18.727  	  -0.06671 	  -0.07668 	   0.31860 	   1.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	    31.284 	    28.573  	  -0.11765 	   0.05157 	   1.02720 	   0.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	    85.816 	   114.278  	   0.09088 	   0.12887 	   1.68680 	   0.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	   170.335 	    77.265  	   0.04357 	  -0.02054 	   1.58160 	   0.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	   153.830 	    15.015  	   0.47664 	   0.07264 	   0.03120 	   4.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	   112.653 	    15.420  	   0.03104 	  -0.00239 	   0.00000 	   3.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	    42.697 	    59.388  	   0.01944 	   0.01154 	   1.47740 	   3.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	   108.445 	    49.817  	   0.16465 	  -0.17141 	   0.37940 	   2.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	   134.062 	    41.590  	  -0.01062 	  -0.02688 	   1.13740 	   0.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	   173.589 	    26.486  	   0.02240 	  -0.08105 	   1.81180 	   0.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	   126.824 	    51.728  	   0.00147 	   0.06535 	   0.61960 	   0.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	   154.648 	    43.677  	   0.05282 	   0.06955 	   0.00000 	   3.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	   174.829 	    47.880  	   0.13667 	  -0.09824 	   0.00000 	   1.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	   151.736 	    28.993  	   0.21077 	  -0.08724 	   0.48080 	   3.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	    63.467 	    30.907  	  -0.23471 	  -0.06398 	   0.47080 	   0.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	    65.901 	    63.565  	   0.04395 	   0.01699 	   1.85800 	   0.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	   127.829 	    26.752  	   0.00017 	  -0.00422 	   0.94400 	   0.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	    92.191 	    50.626  	  -0.24952 	   0.08061 	   0.00000 	   2.00000	   0.21053	   0.94737	   0.94737	   0.00000
 900.000000 	    63.195 	    43.292  	   0.00000 	   0.00000 	   0.00000 	   0.00000	   0.21053	   0.94737	   0.94737	   0.00000
 950.000000 	   101.563 	    19.026  	   0.05636 	   0.00598 	   1.17560 	   1.00000	   0.10000	   0.90000	   0.90000	   0.00000
 950.000000 	    29.331 	    20.568  	  -0.03906 	  -0.16009 	   0.56780 	   0.00000	   0.10000	   0.90000	   0.90000	   0.00000
 950.000000 	    88.047 	   119.276  	   0.04462 	   0.09997 	   1.88700 	   0.00000	   0.10000	   0.90000	   0.90000	   0.00000
 950.000000 	   172.264 	    78.555  	   0.03858 	   0.02581 	   1.46440 	   0.00000	   0.10000	   0.90000	   0.90000	   0.00000
 950.000000 	   158.753 	    14.818  	   0.09845 	  -0.00394 	   0.13320 	   2.00000	   0.10000	   0.90000	   0.90000	   0.00000
